HSI,30/03/87,2774.899902,2774.899902,2774.899902,2774.899902,2774.899902,0,360.7369873
HSI,31/03/87,2713.800049,2713.800049,2713.800049,2713.800049,2713.800049,0,352.7940064
HSI,01/04/87,2695.899902,2695.899902,2695.899902,2695.899902,2695.899902,0,350.4669873
HSI,02/04/87,2709.399902,2709.399902,2709.399902,2709.399902,2709.399902,0,352.2219873
HSI,03/04/87,2680,2680,2680,2680,2680,0,348.4
HSI,07/04/87,2664.699951,2664.699951,2664.699951,2664.699951,2664.699951,0,346.4109936
HSI,08/04/87,2729.600098,2729.600098,2729.600098,2729.600098,2729.600098,0,354.8480127
HSI,09/04/87,2785.5,2785.5,2785.5,2785.5,2785.5,0,362.115
HSI,10/04/87,2766.399902,2766.399902,2766.399902,2766.399902,2766.399902,0,359.6319873
HSI,13/04/87,2708.899902,2708.899902,2708.899902,2708.899902,2708.899902,0,352.1569873
HSI,14/04/87,2668.399902,2668.399902,2668.399902,2668.399902,2668.399902,0,346.8919873
HSI,15/04/87,2693.600098,2693.600098,2693.600098,2693.600098,2693.600098,0,350.1680127
HSI,16/04/87,2721.100098,2721.100098,2721.100098,2721.100098,2721.100098,0,353.7430127
HSI,21/04/87,2713.399902,2713.399902,2713.399902,2713.399902,2713.399902,0,352.7419873
HSI,22/04/87,2716.899902,2716.899902,2716.899902,2716.899902,2716.899902,0,353.1969873
HSI,23/04/87,2719.899902,2719.899902,2719.899902,2719.899902,2719.899902,0,353.5869873
HSI,24/04/87,2707.600098,2707.600098,2707.600098,2707.600098,2707.600098,0,351.9880127
HSI,27/04/87,2636.5,2636.5,2636.5,2636.5,2636.5,0,342.745
HSI,28/04/87,2617.100098,2617.100098,2617.100098,2617.100098,2617.100098,0,340.2230127
HSI,29/04/87,2589.5,2589.5,2589.5,2589.5,2589.5,0,336.635
HSI,30/04/87,2659.899902,2659.899902,2659.899902,2659.899902,2659.899902,0,345.7869873
HSI,01/05/87,2685.399902,2685.399902,2685.399902,2685.399902,2685.399902,0,349.1019873
HSI,04/05/87,2695.800049,2695.800049,2695.800049,2695.800049,2695.800049,0,350.4540064
HSI,05/05/87,2713.800049,2713.800049,2713.800049,2713.800049,2713.800049,0,352.7940064
HSI,06/05/87,2792.899902,2792.899902,2792.899902,2792.899902,2792.899902,0,363.0769873
HSI,07/05/87,2785.600098,2785.600098,2785.600098,2785.600098,2785.600098,0,362.1280127
HSI,08/05/87,2805.100098,2805.100098,2805.100098,2805.100098,2805.100098,0,364.6630127
HSI,11/05/87,2846.899902,2846.899902,2846.899902,2846.899902,2846.899902,0,370.0969873
HSI,12/05/87,2853.399902,2853.399902,2853.399902,2853.399902,2853.399902,0,370.9419873
HSI,13/05/87,2833.5,2833.5,2833.5,2833.5,2833.5,0,368.355
HSI,14/05/87,2853.899902,2853.899902,2853.899902,2853.899902,2853.899902,0,371.0069873
HSI,15/05/87,2872.199951,2872.199951,2872.199951,2872.199951,2872.199951,0,373.3859936
HSI,18/05/87,2875.399902,2875.399902,2875.399902,2875.399902,2875.399902,0,373.8019873
HSI,19/05/87,2881.5,2881.5,2881.5,2881.5,2881.5,0,374.595
HSI,20/05/87,2887.300049,2887.300049,2887.300049,2887.300049,2887.300049,0,375.3490064
HSI,21/05/87,2871,2871,2871,2871,2871,0,373.23
HSI,22/05/87,2897.600098,2897.600098,2897.600098,2897.600098,2897.600098,0,376.6880127
HSI,25/05/87,2897.600098,2897.600098,2897.600098,2897.600098,2897.600098,0,376.6880127
HSI,26/05/87,2935.899902,2935.899902,2935.899902,2935.899902,2935.899902,0,381.6669873
HSI,27/05/87,2941.600098,2941.600098,2941.600098,2941.600098,2941.600098,0,382.4080127
